x,y
19851.24836089637,13605.269537136706
16208.10496267018,4453.704216073781
10719.03117801255,25322.104456271347
13070.61420255429,15702.819381515857
27751.358933769086,6756.850329367308
13479.470170589917,23721.516010673782
11828.372345296375,17262.08322473849
30240.933541620176,6152.743717920108
18358.02205017921,7187.640372759856
31121.050244958413,14629.48496069272
28672.779204256305,15875.297362942401
29027.73302161145,3032.5271141016137
6317.520511555539,33979.689954840425
5059.16408980197,14973.977284761198
27961.99312896406,8523.89493774959
23483.68382676976,6687.490124594367
3854.0311933555176,14625.517192868543
6587.148173792625,33992.388783105416
28881.35984727967,1774.0954502068087
15984.049429350569,13636.282537117462
15173.4195035461,7638.569680851065
5650.519373338928,38212.75521051895
3417.024127934162,17919.248386795098
10802.46426926367,26932.092156346647
4939.73451256922,40516.60698776941
22663.647742075555,14056.419235779418
25803.662220478618,19711.559238917223
5486.118187806923,33698.0785423404
8638.805748359415,22184.667812973246
26786.31744925516,18416.88622702326
30302.952577409127,14643.996308681113
7700.957893459531,30781.430651619947
25052.822879804076,21440.457303989308
30649.29240339142,5646.0368681919535
28696.568394528436,9418.496580273577
11298.611198600174,41405.02782152231
13964.235306396302,17485.495422692708
10870.678886844526,25155.26425942962
5437.705823693657,32197.0147836059
9616.942131557036,36866.9354704413
6218.501920925935,40595.67582551184
18273.81283813423,25346.940342155285
7676.396978581318,20548.162553953905
21693.603045325777,3658.057808073654
27493.2619998842,6227.515806843842
7008.871263891765,15193.065092841858
12156.510879338248,27277.2641611221
9463.581609396913,45638.73930575035
5192.813302874773,17139.577446821135
17356.640479041915,12602.307904191617
4680.878717044758,45883.70807786634
8290.16897334619,17751.086803719718
6739.429367991212,15066.195396223287
9911.44795961894,18559.301364993604
16157.54653229082,9287.904599918766
11982.94099433057,9090.036458787614
16458.772128495493,15731.260688698869
8027.79376787596,25679.33258066135
8761.80680853129,12932.904666003446
4968.859796560354,19354.14798741705
11806.64765707868,14608.085480751231
14537.900488661697,12639.170716328506
29950.539753858175,11963.231832389138
19077.124846843362,17432.626297800995
19760.452058372237,14927.304626032452
10443.302840216065,50585.56664924203
19178.909455420282,7307.902772715122
23276.675726085796,3373.9371702637886
17792.862977531116,11831.57810226844
4955.505086894159,41819.950031688844
5466.239305613114,44674.20030390938
15987.425214434352,8721.741460691266
5782.520274044011,34331.02353204006
7903.011999160898,31035.24308789595
18954.814199342978,15926.517945760816
12092.703790167536,7591.255561658885
11693.966383105739,14892.294754122828
10222.924321541517,40945.13642715305
10448.45969756739,45502.895069033526
10174.577605321507,12649.075085668212
26516.294150371337,14323.384745904146
31230.566341030193,16334.264742451154
12403.168256161147,17273.79622532198
7303.001553543687,36253.645363475654
16229.81079002487,17519.79594842257
5113.544493566854,23996.468514424985
6803.395905051187,13364.292451344358
10443.15652241594,41859.011091220425
17964.59816264035,19605.89630826812
22537.62172107019,22921.600477529926
17225.529915139414,22814.075661413393
11198.514340935446,24716.92895245458
19574.555184272787,15614.604161077099
14807.983711293604,17352.366051382505
10444.021191959728,40588.13641003978
3480.1601043643263,19123.452324478178
19255.18058355438,8299.692413793104
10496.668663995819,20737.809858909597
27496.011958391347,14766.268818085018
26894.41336353341,8917.050724205757
8854.533952396201,48569.110001067354
21550.55570322883,8263.296067547493
27604.319936331078,21969.5346597692
9641.922609922118,21743.708530079104
9518.683924843424,17872.591816283926
18428.3182299581,24741.388083068567
12740.87881773399,30821.636781609195
4360.495593532071,42185.2822438501
23114.18069893383,6747.593247588425
7386.393847091075,28888.638440450806
7233.51494057725,46565.07028862479
18383.45876115132,8731.044156427088
31156.748634488908,8339.696131980827
11463.070209796508,18586.81147577886
8215.129615952734,39394.19774741507
5717.949794681267,20567.127004301914
16350.020451361866,21211.788264591436
9885.817444136357,49185.34969825477
30985.996531519395,6693.175259294181
14849.47565028074,9749.805603300103
10402.234710704863,11459.003651526575
10586.842848053677,22306.601133668806
15910.898038742866,10819.672574551883
22463.06579691816,9970.05840849336
23816.939192020785,21123.512907551758
15279.35046728972,22765.54179157115
9533.757757329338,14685.537770169056
6519.370374576189,13002.956783414174
8971.683459162663,12220.242312971859
6670.638490262118,35888.859349831604
20076.421477385902,7146.081012397404
10328.261809585214,42032.856780571674
22577.777777777777,18318.222222222223
11763.242492155985,40985.56737943945
24408.209019285045,16858.98459548448
10090.953027015426,49333.584229476146
27677.217458970008,15717.07286361064
23266.34092112229,20034.782248103053
26046.45093378608,12059.939015280135
26651.34675114921,17348.42961858616
26292.100696171055,8520.912854301341
16071.415760869564,6501.295454545454
9386.08864197531,15316.735679012347
5611.2416397470315,17633.890395377406
21567.16949362387,23158.88102018076
10652.019049219822,23698.333753536714
9687.34679143448,47257.37931517892
7933.396079785856,50169.52842299168
10975.465184899209,42450.12530678653
8037.43330305095,50510.16079945491
29832.01808140415,14601.2620668785
9290.013828599776,15851.060771425027
5926.077211756401,42615.97417604875
11924.377923604652,21604.31947783061
7368.589098792196,47570.765159492104
30891.927491201925,14380.58596747091
13121.728129829986,31294.499845440496
8870.215787940577,14973.733760559277
6291.548270572517,33092.35246672275
9071.486194582354,36926.37008971344
5283.2717832957105,33609.10130925508
10116.636553697183,47556.286256602114
12140.073992269465,41937.82192159029
14172.293919533951,14927.527216457309
17268.846093688902,26011.529991397514
7275.230723897455,22958.601021510654
6758.677704602634,33079.947720882046
21372.202862381582,19111.2801263115
12120.459473605502,29092.715567519066
3829.2803443101952,15104.633104319671
9405.747445752651,34661.94643378418
22772.476344958097,4660.8421132047
5689.792912682683,40671.417659486426
11845.703629032258,47646.09256661991
12137.75935828877,23649.62350233534
11549.519029214109,25200.298582819734
7626.492624345962,25963.90474689529
24265.975245960828,22256.72982669916
12307.469039306228,13041.119337763263
18560.1532141131,11809.800352136988
15469.926988665373,5727.550767555056
13271.34891304348,14797.83079710145
16391.67893667883,20125.87731186081
22741.31733046286,12962.97638320775
8993.514486480983,26834.669229594176
20256.29306006124,17586.136312645907
24165.193790327026,12538.567473666795
19515.373570053234,9924.176067504814
23801.800640292706,13722.548410702037
27078.97284972639,3133.432019082363
2558.4151388161345,18750.600183342063
22853.284334177024,8794.246275229698
11710.228712398537,45464.05642209136
3860.7396994496967,17868.692923663046
9854.9155581786,22306.625641258455
8223.146331776827,17110.886715929333
23263.086811352252,6311.107178631051
12296.297566552345,14071.425748349317
17677.136363337475,15364.312771651576
11966.338287166718,13906.056904243178
5428.172531472775,18501.35901713939
9088.897430052995,24491.294233289645
15870.598528638991,19663.792608162552
14536.584188980605,20569.38979486835
9655.433491631704,47605.85462676933
8318.737438895329,40723.76263669808
6211.103534285956,14056.495687832925
29139.145591879875,3751.7703367592394
8651.735820996417,45150.54052592442
30978.23438643166,11086.434763330008
20852.77206380489,7749.735911806368
20944.18313265152,10208.47171142123
10080.417853431083,40179.581163450464
4642.0957815259935,17067.410192913794
7639.907432534298,27924.543532338306
12724.42170039038,31026.677295348214
16923.18425381459,14581.210194936564
17161.58647342995,13151.207407407408
15605.501175748901,18172.91463040589
29887.140713883855,14182.230043133088
20468.468035984395,21492.236923811797
7769.473855433936,28978.852858449965
5827.433681765389,44847.306271777
17211.83048498845,12007.218244803695
13438.638346489406,31129.265752665837
5291.188456337627,39722.428083410436
8150.621945447751,24779.638759496822
21761.162826059022,13077.555960080525
18738.801807497235,4261.034080949439
4974.300930003171,16656.278296403285
23723.109581557957,17583.325721985504
7630.9354518964365,26589.948397344033
7769.473855433936,28978.852858449965
12167.14399013042,20036.984561156154
24007.73494233234,6733.653282073189
7747.179431153248,18346.760202947928
3704.6896516393444,13542.075034153006
24623.196957878314,16500.78166926677
5150.979138366,18338.69415874248
29843.947726892864,5776.329349824503
6559.698102915328,33900.60724892418
11684.239866537115,33656.60756778558
20635.108230281618,23391.618881845578
5429.829514545203,31774.692199529756
14391.40508074045,24675.13318891952
31441.178764335924,12709.130348994944
9551.781707714006,26742.833351415862
20427.08578648999,19529.11180930264
16807.107019430154,23424.49808002458
6717.745000775074,36225.34013331267
16412.349328963795,27670.87086454432
29852.64101168293,5617.473682006616
22600.02715578847,17796.498808956647
28423.965419718093,20390.27326271544
11641.230445962012,49215.508087035865
12256.61741011984,16891.25792276964
4906.2487158413805,15893.494966098211
8303.814954143554,34051.02254379702
15462.189250295462,21568.783875443194
18862.682605237398,10359.834954723447
3039.8071047886992,14980.243139896578
8128.158196921573,38224.746946005376
28032.41247660093,16814.316964868747
16523.786211129296,21958.494169394435
8140.280422364549,31105.79643413536
24028.904551622054,8721.747773529049
9047.10917992656,26160.99302325581
13376.492042755344,17466.373277909737
23660.929597962528,4914.479534291432
12071.624001389371,37813.64779437304
22577.11979575054,6340.645871980722
8922.898166450821,40815.20986981119
20679.292914020763,17970.865638544503
20862.890463537053,24633.759816947153
16478.393438299445,21421.81781259066
16362.337202410354,20640.70055813494
16170.865387270467,22039.06903216899
12836.855560640732,14467.712982456142
16665.058679985403,11515.904784710818
12061.682301740813,34117.66102514507
9055.681089644033,40256.03929303597
22735.449591645465,18236.88485741063
31231.914472560453,10498.951367706986
18089.55351606712,25412.147876580875
14202.397041974793,23425.258931361317
10916.175890227256,29690.093201465552
30350.26501384676,13136.404773836211
6693.175179378156,47809.012702630884
9785.555398910607,23181.637509345295
28925.278294230942,2252.868867612461
7251.475362052742,37461.79862752748
22518.268154445625,22443.550014986784
23876.782960962435,11511.311502577952
6729.393411090648,22583.5138530796
21306.246184094787,11827.376726858798
11732.46271612461,45801.296138319754
8173.423065485042,41937.39992862666
8973.716078948213,48976.3820919991
13080.994585576225,10365.85903610665
20176.844480809283,5324.124903302589
27454.910329067643,22700.45575868373
17355.043382027445,21954.333997343958
14046.4228198859,30637.598940505297
6859.991800454764,14180.704678564045
22036.58602120379,20552.94900992876
14943.898227406096,13019.229782487451
21665.954229381216,18478.528298565267
31318.102318723257,10128.06314328669
6945.724162319865,24150.058129254707
6998.211182098471,20568.34756259072
20720.24663186581,11016.479676044984
15281.727668613914,22916.798937865107
24284.635223880596,22817.252537313434
15598.84770155587,28255.70328854314
27693.99873031996,9079.218689690199
20536.405212663896,11843.151007355293
16874.357990466884,15919.66019824096
22243.32734028527,18728.28059451037
29101.714060219794,5310.558686005302
16082.26955806982,23242.03026786578
17699.531632792252,18993.593234210886
30716.99076342111,9227.778959991836
31182.001923512107,10098.10171984612
25519.403645313643,18897.30812213131
29898.793205539943,8274.859845443598
2588.1033220463073,17713.050242518533
24392.708845136644,9398.344637084925
28051.27668362245,14067.836702752054
5329.694982613016,37045.12319920517
20279.790613019402,18855.0117918135
20059.04020687945,9593.627156470297
10050.209368759708,24380.992234302197
16861.661226283788,10929.880331111273
5765.803770262572,43256.391838003
12354.926473299329,9663.864960363791
7448.592809259584,27700.270180019583
15516.689290716924,6587.404940786961
19274.56821282401,25882.4193042292
26994.061442081802,14839.395518342268
10710.605353466026,14194.734156943492
18165.332656826566,11818.951629766296
18476.59672466735,6253.452104280812
10178.944411284867,12815.257450956986
7068.335348954397,15873.855631141347
12236.10633766116,22591.414814311287
12969.867898916315,22546.824189497976
17128.69998007836,12146.593200079687
4913.228859631885,21718.815746381082
22212.460351758793,22557.873492462313
7669.157414550699,49598.77929091336
17382.293422466275,20672.52835143846
8595.066349567436,18180.61555164926
6186.623346882693,12976.074254308123
26365.302124487513,19970.64405516213
17516.897519966373,9903.032786885246
7133.296761904762,20223.062204081634
12133.379692832765,41309.73416761471
7042.141171587809,41585.03083125815
7913.705245734657,50733.51604278074
19690.549557032115,9475.601513473606
9879.152389503326,20067.689629841243
3670.9176968714883,13555.6765897389
14271.686232952452,22377.24824917066
16031.737203166227,6488.118205804749
15906.58818661929,8326.942320329043
15085.51018220793,22756.24587352626
4400.68878920599,24092.448343458604
12146.268544399054,46930.47222819465
11884.653105359193,33898.62978982226
16410.99769288186,17086.785573725996
17719.09405681372,9078.667790286687
25780.184543637577,22404.2145236509
29508.91551882461,13599.702587371037
11586.964346259801,26392.511284170378
6140.522671649253,38609.52501381615
18285.154156893404,22400.581313526192
5351.25713206597,13697.564068991564
3435.304741769858,18424.89932548072
9965.425404317883,22718.208852433647
15982.039993894063,27781.45397649214
7447.619778346121,46278.00474972598
19104.135216264156,9119.763678537318
17051.952691432904,18675.004548900684
11312.757120577853,20330.320939013378
11741.099932930918,12784.010865191147
11961.061703650681,25216.68990694345
27993.770459981282,15388.49571908905
16326.033162496231,26978.99012662044
3852.595334267579,19646.231060918308
26898.25703324808,8175.620843989769
14653.80367312073,17876.7383415591
27817.547377326566,6566.651679961325
10204.825805993467,47761.09110921744
11147.64768439108,26458.80909090909
10707.580335885721,18027.662859532848
6511.938202247191,45898.61047259628
22745.406918516146,6603.024016505088
7500.934922291174,14913.987478719313
10811.855560905151,41811.22698001926
6851.1159549852755,42362.31599705511
24890.408315249555,3610.976967843756
11907.782117805324,26309.593783030654
14413.078626136907,19669.586045955002
9326.709648817254,23738.33870610216
21100.256044252994,14997.248493904088
15173.27740475003,8641.778172121398
24713.107123670357,17651.924143118085
21550.09584614481,8561.443352069095
5917.884825549197,31570.705131991876
4492.308950294047,23353.94924675743
4769.112066042853,24618.44724708435
21954.242340045235,19014.626155240618
6998.81353129964,37947.84008169352
3401.394784617924,19220.558920613963
13165.036215632528,31348.413572555863
23612.854687187686,5013.26863881671
11190.108593516421,26982.312497330542
28435.57647280967,4883.997450906344
29427.712772854982,3212.7659822779337
12018.137945914845,41773.30468107842
23136.184959637445,16824.325697493274
13073.472594126786,28307.977735039574
26053.581762240203,20852.923348094446
17242.293491608678,21132.400054577705
29182.037073017862,9827.947790661234
26812.927875243666,3337.0862784981778
8231.015330923596,47808.3718476048
12355.685616022658,23832.346415806864
8418.42459807074,47415.471061093245
29033.451496755286,16750.213104458864
21741.355126690298,20571.74425626887
4663.486051743532,31434.129077615296
16329.370511221943,18973.50866583541
18591.340440487347,13589.154092471103
12242.445797299912,11410.86511468675
23924.560912003577,9054.760748081366
7675.40528019293,30848.75585454084
14845.466433294438,11057.989264877478
19899.568557947932,9428.610231600125
21854.85581769917,13800.630983983057
7033.799796483423,18962.268996852592
7309.010490259046,41947.69663883537
12057.645402885035,17258.665161008306
20034.111477029477,16164.516807414551
9318.421069997643,40427.85034173934
6518.3061872697235,44059.214204040145
10070.406170789267,10353.845948780701
9630.308106841612,16228.57816307404
15625.07392849044,23800.495275531033
7903.846502017121,36087.98465020171
6156.718650421743,20577.75220243674
4551.191878475721,21015.699511066323
5323.834951769527,20673.62738329516
13903.337925605198,30789.12956767041
24041.828240701336,15476.018427100178
24919.89204301075,6150.250064516129
28699.033134772897,9301.324646314222
10254.516788213083,17937.173212897495
18108.137287850783,26218.62032237633
29500.628324946083,13727.850706925474
14480.108985549414,18207.47621472214
19934.22310770599,14475.118685227624
10768.249580096577,45647.72055427251
7883.979448906195,26633.13755712393
4322.500774516424,18219.973825316756
20995.20949231667,10931.242170783895
21155.800476947537,9863.261526232114
16669.62691870381,6411.118817509949
24453.99355762348,9650.319391894194
16880.23739619609,10042.711545673721
11809.079475062264,13391.316048278946
11504.136522374725,43063.02436449281
12094.690747782002,16327.183185466836
19973.702478448275,6645.880495689655
6622.986313830012,12762.637961670262
7705.574029028896,31010.927133730722
21416.303387022876,18621.41102456561
20380.9272753842,6985.596970213595
27580.26951172626,21592.050173010382
12001.861111111111,28852.027662993572
7248.973475067905,37127.96951812481
10381.010688295937,48679.71005154639
15517.564082641708,17686.731538054035
11689.92468004151,43492.34023694224
16588.08220147142,23221.878041878892
16133.851123595505,5470.125111862384
16351.529976174445,7920.340096856063
26819.085521042085,10462.02990981964
23654.071407546948,6249.324130217225
4589.134657359583,32693.244267715512
7790.357298091042,41805.20023494861
10185.284658261051,15335.533786401978
6109.292593970971,22685.037886118345
11675.588344229636,43971.374842167286
21272.82454780362,18261.949317091177
12147.94500896593,48193.72404861526
11750.112537764351,42603.41868076536
7979.8002512562825,27306.873706769144
26572.203363371886,16095.220960760662
11512.07543361244,19814.917501495216
5853.829485383815,25542.100076808383
15387.391957626203,13259.60220516701
8255.75228800108,35794.714092735805
15402.183773816841,23909.419859318445
25654.593355999434,4840.362870094914
15949.35855705199,16729.957774658822
4401.025677458642,40004.536029635645
8022.785649108253,30460.176441310658
6669.845365089041,19154.72771803022
12420.993652261644,8629.96090465781
9257.809782608696,29623.18436745169
10860.816131091722,41142.565439455204
12200.694991055456,15226.510783144504
10163.695254219352,28646.60092058621
15521.630394102636,23059.80929968812
14059.55338584145,26404.498764971802
7137.264507320033,14434.173367215353
7033.735296865947,16700.599263675267
16887.044379960742,19332.74029188359
6996.408205732235,39641.27499018453
8413.915148720314,44769.77761125202
9294.681766287336,15253.68813759069
11876.263252735733,7305.503964353581
7935.037927771645,32533.429664090836
6548.282563719739,14627.295488962354
16733.960253188125,20184.40477520246
12041.076858167498,17789.368961395117
21695.00535174795,6199.237807509711
3025.5690700404957,15372.08036805406
8564.934950668432,20609.51135409103
25260.97766990291,20741.462499999998
5669.4554793926245,21834.322047722344
6627.997726842204,49944.21235082402
4358.556139380531,20121.213357300883
9529.793711748469,14249.984279371174
22760.34641361033,22599.291784218178
24793.1820358582,13971.842667756817
8429.333641618497,24941.097418111756
3478.927141610635,15397.028948313915
9700.178081182172,21331.430637701986
9950.824812076784,16544.962228986766
26824.42030869212,3148.031410777146
22427.509602877035,20060.714438748182
11929.961864055109,16849.287534235205
2346.4879400260756,17560.064723412183
14919.01182257252,8759.095262081839
4983.649457641082,25078.40079637512
23943.337123832585,17128.124481148392
9204.743124356028,24148.696837600062
23873.565984234105,21593.462314977598
29573.883840341015,10193.960860298392
29533.44641461307,9253.771999835437
20560.331882156486,3694.8151240458014
14037.55816075816,20650.094383994383
9431.051320309518,26294.328220965337
10559.476172504026,43434.38519021739
28670.001554925453,9063.179456690752
28645.28292989626,2652.847909462433
16211.601185856642,18543.880172601122
11790.615732568402,47940.90287584583
6699.979908119776,23616.764210992416
23973.365955706555,17693.49669686674
11707.02452635528,27309.014350028137
22339.604044857664,11727.349372184415
18320.966209563994,12357.68041490858
20174.0881972892,19711.041514310065
26866.713086199197,15632.19901741849
31264.390837442963,5593.476079642346
11819.753912404158,26430.794454364037
20066.246925425206,16657.31774967292
28355.28994657601,16073.473935567428
27381.867282707222,6469.331251888408
22946.682059821942,9866.274642925768
16160.692389216401,15719.719215738227
6414.32703467799,45182.15258315641
21349.17406270037,14706.45479701684
18530.507112249597,15120.980876606896
29139.394379581863,5595.505158837904
29331.154329674453,11866.243362416737
22599.777769449858,7653.838498725829
14965.999563630592,19490.39074896858
12888.316863231032,11284.484898103688
27933.47611884167,17290.785257615644
4368.481478265903,19814.557938299473
30589.650750838315,17328.793774602713
8331.361125733434,15390.478077214426
11576.490915275943,10424.795073438188
26165.968257414563,16977.315558643448
25726.46986511049,12667.854826365636
29080.998130473286,11685.09219718587
8040.610375847196,22991.625015403573
23162.475463839455,4440.295380537675
22346.122847120954,10465.690379537304
7220.611104470476,45156.593294286395
11846.284901467609,23861.235623061708
18517.163296860133,25383.866436726927
8770.18602546134,12293.056704041112
22971.16154368273,17198.029477358672
11091.703870360567,40311.276336686075
6567.220167064439,22157.14806315403
7694.728795955161,21190.440640432702
21231.608152089684,12033.604225861445
11370.789219907008,16174.169881177888
10706.155778369628,25941.36231657006
18528.68732757035,17548.177487585064
22917.937603993345,21810.91770126712
27621.965171622152,3757.4140769359988
30400.54184998675,12019.242618605884
11786.664326365619,44553.94505611403
18375.551154956687,19764.69177093359
13369.040817459876,22488.416375113382
12287.1397304854,22944.887816840077
11741.099932930918,12784.010865191147
12121.884332321699,40948.88581183612
12370.224674165329,24763.043099446528
9844.76644705433,9281.857251981286
11430.203673835125,49578.90887096774
9325.157637441898,27192.15475236416
21006.43633569013,12464.541592376267
11741.35812092574,19328.89494015797
12034.243997124371,22692.598245866284
20681.52601877476,14895.725197605225
12017.390017845835,11876.723274422888
16367.318874172186,28409.24892384106
7149.195307830245,26535.66591950588
22579.79816606207,3355.1357819427653
14172.454766833069,21531.67636673566
9633.70995007942,46901.70790787384
28611.032372161233,12284.555847909072
4679.207949877217,23167.92639937576
7972.7970493202465,22532.07777540694
13450.78109334678,20222.54151217631
15293.823099051746,8979.9567425507
27319.613100081366,4845.652359641986
18676.097744869323,18636.5517800994
22141.398306510404,6220.849492513879
30205.880168639535,11795.567050429707
26348.683910641696,14757.979536531979
15226.883880825057,24131.86510058569
7418.416329102529,14652.944819515707
5475.869400413508,24254.032563749137
6398.67168230823,42919.88257193826
3035.808526878203,16172.097072293098
24204.368714881275,10914.853869856806
25995.395293252437,15903.1123981124
13847.923529879843,22989.837510941354
21216.44643063084,19197.177084534655
14351.690676229508,18545.61951844262
11903.994413407821,24353.81641837368
10359.56997383208,26210.973872649454
10519.890222902515,46802.64105998278
27699.96702667321,21362.289477990507
10749.373435996149,24932.28238691049
10795.558050714302,22379.26379656264
7619.894014962594,18931.35178358452
19384.438615744806,3929.238879133743
16627.285513067975,8512.45490114247
15890.155571349602,20597.645818526416
27127.343908617033,3682.6525315155845
15075.002593106827,25460.269233910487
15421.862271540469,19632.412532637074
21865.874772165313,14595.654482515012
10795.00367816092,10860.747528735632
28795.40494027131,11702.926773300938
6697.317696733481,49496.95531737193
3331.02525777507,15162.668769489946
11794.787499050657,12922.66023644971
11984.053076561766,28521.331564114607
30783.65169361144,11604.786955534817
4647.242221235724,20003.29339359942
10950.92986603625,27940.642080378253
6633.7087672855205,40418.85872026194
7877.586504312531,39412.28554033486
11160.675209502888,38183.38109185583
28401.843639491544,6343.452308133423
22515.04918381831,18036.674130589072
10492.439266304347,50682.45652173913
22617.71585896289,10466.691550729554
31441.314304249106,14807.425883879338
21191.628054528315,17984.84928576608
5216.282525623181,13903.864051625966
5390.591075938711,45425.161980131335
29994.337105986884,9848.830177702559
10420.624662594118,23727.840128806172
16959.59621206787,9277.72139688798
26234.712146134534,21286.04008310969
9978.486717114796,42246.77978586379
17985.839186268804,9332.243412850137
18059.6168836387,19349.801952748312
17766.29582671293,14863.323389214956
7134.449140493732,19259.306492611264
14158.14949912892,20142.473105400695
8067.127582979336,15007.216334269326
7779.821577455395,39386.08354177089
14912.104473589652,28191.24805365912
10667.460581222056,26275.140238450076
16392.048934426228,20889.282950819674
8716.456399106828,50224.08426372077
25254.950429831417,9038.608071899074
17717.994999436873,16454.503209820927
29563.73539300318,3959.815871573527
7202.144432586268,38702.26467449306
25752.221602582915,22372.239213384208
4927.438277674182,16358.218681132397
9095.223261633797,41832.91029613299
29816.18890654637,13925.658840416261
14471.382183982403,10110.876943977228
7033.1755526658,24385.04421326398
4674.008218783043,31999.251850427758
10276.18256721596,10347.364452979804
10606.613557972938,14412.387724418502
25112.900669987972,15453.70970623604
7896.9620744051535,28162.693089698085
6952.207627118644,43035.497817154595
14434.96315551537,19744.241410488245
10238.937097189997,20474.09538540861
9057.599132648253,22350.851324596966
24109.953682921852,17486.6924607223
17536.51454013326,12469.304066255681
17237.050176905756,14917.421678996461
2800.7177942302783,13124.449017104927
28631.916730685727,13280.926617455492
13157.216375630578,30150.950097012028
20068.131807288653,21294.96173869928
4364.465509784842,38955.358471186075
9571.9924038497,33261.64353405361
21236.129086196805,4611.603712064209
8061.503150148242,22176.845430961457
9950.134458438288,17188.09234256927
24372.5874461134,15155.994761159118
6719.8062682406235,14129.286078320338
6197.046771103347,14289.295615913445
22805.34636735827,9387.13552147665
11733.650177574835,46410.97370201251
8431.158648236244,28709.185822637104
14621.044342734865,21148.59372306595
11772.372402511275,48869.2563002918
10246.954125046246,11170.132198791467
15783.033270691618,11209.542891929807
27602.478781284004,3050.5782855761095
23283.47842279977,16027.262488867296
15756.791766305621,18654.38915459277
13586.80610441767,21858.813775100403
13686.866051785411,13068.94364528685
9569.205313603497,29117.07398688414
17175.95716064757,18842.151556662513
15807.324748499634,8834.691507275162
7768.7030216144685,21805.680105866784
28603.16205630355,15868.572215422277
12018.222688615542,9640.310106946015
25620.973013851297,17230.51435546357
7391.425248206392,43607.07522284224
24872.276049980734,19063.25573842682
18259.684950291394,23357.44860179245
4205.14400490647,15523.672922416437
23848.32787287752,22067.425570278752
9169.815516065626,11819.22463797184
25216.422072317844,21831.507197063638
23973.365955706555,17693.49669686674
7218.732573505121,21754.631841206916
9814.492563126945,26864.88285483685
14461.31259388266,10855.852008272559
7521.651690140846,20788.548661971832
21790.899450521236,6123.748831715709
15276.366665989312,15941.238605189897
20960.430280339697,20746.875901744133
24335.17655241487,14108.096093923881
15519.343196999882,12897.686921364115
8296.720039781203,21942.72899055196
9236.962431071684,14818.16322224886
9490.326316774253,25453.593507343998
24907.021038374718,7677.140948081264
30021.147211413747,17666.26353761349
10850.799351930122,29091.021752606368
21518.002058590657,23008.911084718926
7974.03125,32156.46875
17982.65986211354,7196.163901755898
14291.81436314363,26059.91913757373
20149.42825841108,9859.974095278483
11694.333710585053,42375.641830928354
13339.310504833511,30700.87604726101
12639.866485542403,22803.429458567825
20693.17308389905,6291.980722392082
15756.791766305621,18654.38915459277
26577.192404624948,4250.5000288578085
24619.26477889837,2693.8306439100074
8571.610670399752,38264.82117488464
4265.732790075407,13063.403429822427
9005.264060515072,48428.27858297725
4123.676761904762,14484.385142857143
23067.390985068363,18548.26062174354
27274.498919438603,20605.534939521433
7188.7766037183965,29542.915266631324
13789.916202420127,10418.386391314487
13958.868793160145,12972.446760933904
24254.682578448785,18696.79980757845
12197.977958747328,15027.994560432651
29634.32950605778,12664.26091332712
15982.948095909731,21860.824635637047
12034.243997124371,22692.598245866284
21141.042600045563,9748.624496924596
10970.19539841926,22784.65170309116
20709.45685840708,9784.126991150442
6432.174443576728,32061.600481582715
8031.785151087006,46213.24028075292
7755.072945630953,19218.13749038632
7123.934506859953,50362.50064716541
4540.885955056179,16782.11382886776
8104.196025559684,18769.18501314239
19480.19011180715,17068.08817698834
12337.960677943258,15223.179964957208
18144.09485606979,6503.301243195703
22864.88689272979,16934.216584523838
16317.080534991206,10592.290318622438
10029.716219441509,10924.207780694876
30982.494290727493,10034.59740855716
8690.188152021763,24436.203549639493
6026.880392782446,21855.57134247935
8104.196025559684,18769.18501314239
7860.053476407467,25768.01422901661
13450.929389589677,30455.238726982745
21654.731624613545,4753.37797945547
10835.680343991584,15927.245185490143
19134.25697894791,13333.099830968602
15298.114719637206,12580.964854268033
29391.364227086182,7936.668604651162
11560.432036833425,33975.75006871908
11997.534837425348,27900.63503649635
16696.1389498902,18206.24289612032
6704.029207530962,40760.72854177107
2662.3585708521327,13125.530061259675
13912.904658349547,25022.2748082866
28383.650936998038,10878.428770301625
20115.8130800534,16870.31406926059
15893.482818616789,28915.468098257825
11241.1976065819,14584.067763649964
11966.338287166718,13906.056904243178
17757.867203447495,19260.746654570197
19899.568557947932,9428.610231600125
28775.623975138857,11998.341411002382
5246.5316859859795,19182.233289373224
13520.904796406317,30064.721054919577
8553.907537091989,25234.238931750744
16862.935967302452,26469.000995598406
8069.561582527748,32404.211600429648
25953.314468862776,21393.25008999197
22037.74573289902,3563.977882736156
8158.628462561994,34226.16414660699
11583.926115114476,26745.38689227401
6005.531921993178,32175.59113154382
8439.712232408137,48600.68422255517
11280.449223831412,33160.512011100516
15130.290032831566,10534.544219372689
19346.6038459304,16587.08423865683
15219.418573820822,20692.401793190067
8313.009053939999,40939.29955689404
18578.572762087122,12501.055183234934
11779.481923039644,49572.63245129398
26724.721422250823,19857.185021317673
25780.12958941966,8729.485392814844
15150.987726442916,14222.958685577869
4381.077336081133,43419.6616953197
14180.304225603499,17157.408928651108
4683.70496002298,43237.35941015943
24835.434756387876,8630.530772893191
26314.070814282604,7568.494829087742
29688.447066688273,9041.687667125841
27542.92486288848,16895.11687995125
14810.332584953765,29206.932341413296
16543.197952385617,12431.670471245225
7684.1229366839125,34176.89203005666
30580.354496570413,8294.068930476755
